,image_name,tags,is_cloudy,is_water,is_habitation,is_partly_cloudy,is_conventional_mine,is_agriculture,is_slash_burn,is_blow_down,is_primary,is_artisinal_mine,is_cultivation,is_bare_ground,is_selective_logging,is_road,is_blooming,is_haze,is_clear
51,train_51.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,train_52.jpg,agriculture clear habitation primary road water,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
53,train_53.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,train_54.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,train_55.jpg,partly_cloudy primary road water,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
56,train_56.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,train_57.jpg,artisinal_mine bare_ground clear primary water,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
58,train_58.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
59,train_59.jpg,agriculture clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
60,train_60.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
61,train_61.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
62,train_62.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63,train_63.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
64,train_64.jpg,agriculture clear primary,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
65,train_65.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
66,train_66.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
67,train_67.jpg,clear habitation primary road,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
68,train_68.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,train_69.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,train_70.jpg,blooming clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
71,train_71.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
72,train_72.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,train_73.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
74,train_74.jpg,agriculture partly_cloudy primary road,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
75,train_75.jpg,agriculture clear primary road water,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
76,train_76.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77,train_77.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,train_78.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
79,train_79.jpg,clear cultivation primary,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
80,train_80.jpg,agriculture partly_cloudy primary road,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
81,train_81.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
82,train_82.jpg,blooming clear cultivation habitation primary slash_burn,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
83,train_83.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84,train_84.jpg,agriculture clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
85,train_85.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
86,train_86.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
87,train_87.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,train_88.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
89,train_89.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,train_90.jpg,agriculture partly_cloudy primary road,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
91,train_91.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92,train_92.jpg,agriculture clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
93,train_93.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
94,train_94.jpg,agriculture clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
95,train_95.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
96,train_96.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
97,train_97.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,train_98.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99,train_99.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100,train_100.jpg,bare_ground clear water,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
101,train_101.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,train_102.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103,train_103.jpg,agriculture clear habitation primary road water,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
104,train_104.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
105,train_105.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106,train_106.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
107,train_107.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108,train_108.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,train_109.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
110,train_110.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111,train_111.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,train_112.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
113,train_113.jpg,agriculture clear primary,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
114,train_114.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
115,train_115.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116,train_116.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
117,train_117.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
118,train_118.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,train_119.jpg,agriculture clear primary road water,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
120,train_120.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
121,train_121.jpg,partly_cloudy primary water,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
122,train_122.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
123,train_123.jpg,agriculture bare_ground clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
124,train_124.jpg,bare_ground clear primary,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
125,train_125.jpg,agriculture clear primary,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
126,train_126.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
127,train_127.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
128,train_128.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
129,train_129.jpg,agriculture clear primary,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
130,train_130.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131,train_131.jpg,agriculture clear primary road water,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
132,train_132.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
133,train_133.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
134,train_134.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
135,train_135.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
136,train_136.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
137,train_137.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
138,train_138.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,train_139.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
140,train_140.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
141,train_141.jpg,partly_cloudy primary water,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
142,train_142.jpg,agriculture clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
143,train_143.jpg,partly_cloudy primary water,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
144,train_144.jpg,agriculture partly_cloudy primary selective_logging,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
145,train_145.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
146,train_146.jpg,clear cultivation primary,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
147,train_147.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
148,train_148.jpg,agriculture clear cultivation primary water,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
149,train_149.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
150,train_150.jpg,agriculture partly_cloudy primary,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
151,train_151.jpg,agriculture clear cultivation primary selective_logging,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
152,train_152.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
153,train_153.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
154,train_154.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
155,train_155.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
156,train_156.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
157,train_157.jpg,agriculture partly_cloudy primary,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
158,train_158.jpg,agriculture clear primary water,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
159,train_159.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
160,train_160.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
161,train_161.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
162,train_162.jpg,agriculture partly_cloudy primary,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
163,train_163.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
164,train_164.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
165,train_165.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
166,train_166.jpg,clear primary road selective_logging water,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
167,train_167.jpg,agriculture habitation partly_cloudy primary road,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
168,train_168.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,train_169.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
170,train_170.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
171,train_171.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
172,train_172.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
173,train_173.jpg,clear cultivation primary,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
174,train_174.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,train_175.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
176,train_176.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
177,train_177.jpg,agriculture clear primary road water,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
178,train_178.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
179,train_179.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,train_180.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181,train_181.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
182,train_182.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
183,train_183.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
184,train_184.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
185,train_185.jpg,agriculture artisinal_mine clear cultivation habitation primary road water,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
186,train_186.jpg,clear primary road water,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
187,train_187.jpg,artisinal_mine clear primary road,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
188,train_188.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
189,train_189.jpg,clear primary road water,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
190,train_190.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
191,train_191.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
192,train_192.jpg,blow_down clear primary,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
193,train_193.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
194,train_194.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
195,train_195.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
196,train_196.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
197,train_197.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
198,train_198.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
199,train_199.jpg,agriculture clear cultivation primary,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
200,train_200.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
201,train_201.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
202,train_202.jpg,clear habitation road,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
203,train_203.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,train_204.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
205,train_205.jpg,agriculture clear cultivation primary,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
206,train_206.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
207,train_207.jpg,bare_ground clear primary road,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
208,train_208.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
209,train_209.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
210,train_210.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
211,train_211.jpg,clear habitation primary road,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
212,train_212.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
213,train_213.jpg,agriculture clear primary road water,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
214,train_214.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
215,train_215.jpg,haze primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
216,train_216.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
217,train_217.jpg,bare_ground clear primary,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
218,train_218.jpg,agriculture clear cultivation habitation primary road,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
219,train_219.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
220,train_220.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
221,train_221.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
222,train_222.jpg,agriculture clear cultivation habitation primary road water,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
223,train_223.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
224,train_224.jpg,agriculture clear primary,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
225,train_225.jpg,agriculture clear cultivation habitation primary road,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
226,train_226.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,train_227.jpg,agriculture clear cultivation primary,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
228,train_228.jpg,agriculture haze primary road water,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
229,train_229.jpg,agriculture clear cultivation primary,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
230,train_230.jpg,agriculture bare_ground habitation partly_cloudy primary road,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
231,train_231.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
232,train_232.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
233,train_233.jpg,clear primary water,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
234,train_234.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,train_235.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
236,train_236.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
237,train_237.jpg,artisinal_mine clear primary road water,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
238,train_238.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
239,train_239.jpg,bare_ground clear primary water,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
240,train_240.jpg,agriculture clear primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
241,train_241.jpg,agriculture haze primary road,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
242,train_242.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
243,train_243.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
244,train_244.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
245,train_245.jpg,clear primary blooming,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
246,train_246.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
247,train_247.jpg,agriculture clear cultivation habitation primary road selective_logging,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1
248,train_248.jpg,haze primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
249,train_249.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
250,train_250.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
251,train_251.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,train_252.jpg,clear habitation primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
253,train_253.jpg,agriculture clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
254,train_254.jpg,clear primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
255,train_255.jpg,agriculture clear habitation primary road,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
256,train_256.jpg,agriculture clear cultivation primary,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
257,train_257.jpg,cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,train_258.jpg,clear habitation primary road,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
259,train_259.jpg,partly_cloudy primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
260,train_260.jpg,clear primary road water,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
261,train_261.jpg,agriculture clear primary,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
